TO,FROM,REASON,SERVER,DATE,CHANNEL
acidlazzer#5796,Mount Manu#3530,"@griff (💜, 💜) for the voter’s pamphlet finalization ",Token Engineering Commons,Jan-10-2022,🙏｜praise
divine_comedian#5493,Mount Manu#3530,"@griff (💜, 💜) for the voter’s pamphlet finalization ",Token Engineering Commons,Jan-10-2022,🙏｜praise
liviade#1387,Mount Manu#3530,"@griff (💜, 💜) for the voter’s pamphlet finalization ",Token Engineering Commons,Jan-10-2022,🙏｜praise
Mert Ozd#6679,Mount Manu#3530,"@Mert Ozd for researching, conceptualizing, and writing a Medium article about Token Engineering as a Social Movement ",Token Engineering Commons,Jan-10-2022,🙏｜praise
GideonRo#3175,Mount Manu#3530,for writing another article related to TE and doing so in a clear and eloquent manner ,Token Engineering Commons,Jan-10-2022,🙏｜praise
iviangita#3204,Mount Manu#3530,for being a tremendous sounding board and always making Tam feel so supported ,Token Engineering Commons,Jan-10-2022,🙏｜praise
chuygarcia.eth#6692,Mount Manu#3530,for always finding cool new things (like Dework) and cool new people (like all the Comms newcomers) ,Token Engineering Commons,Jan-10-2022,🙏｜praise
Juankbell#7458,Mount Manu#3530,for his dedication to the community and for reaching out about his concerns regarding the simulations he did for future token economies ,Token Engineering Commons,Jan-10-2022,🙏｜praise
solsista#5370,Mount Manu#3530,for creating a safe space where people can express their thoughts freely and without animosity ,Token Engineering Commons,Jan-10-2022,🙏｜praise
liviade#1387,Mount Manu#3530,for creating a safe space where people can express their thoughts freely and without animosity ,Token Engineering Commons,Jan-10-2022,🙏｜praise
Zeptimus#3359,Mount Manu#3530,for creating a safe space where people can express their thoughts freely and without animosity ,Token Engineering Commons,Jan-10-2022,🙏｜praise
divine_comedian#5493,Mount Manu#3530,for creating a safe space where people can express their thoughts freely and without animosity ,Token Engineering Commons,Jan-10-2022,🙏｜praise
annbrody3#3538,Mount Manu#3530,for being relative newcomers in our weekly Community Call ,Token Engineering Commons,Jan-10-2022,🙏｜praise
ciciry#4592,Mount Manu#3530,for being relative newcomers in our weekly Community Call ,Token Engineering Commons,Jan-10-2022,🙏｜praise
delightfulabyss.eth#3679,Mount Manu#3530,for being relative newcomers in our weekly Community Call ,Token Engineering Commons,Jan-10-2022,🙏｜praise
pab🐝🐙#6151,Mount Manu#3530,for being relative newcomers in our weekly Community Call ,Token Engineering Commons,Jan-10-2022,🙏｜praise
"griff (💜, 💜)#8888",Mount Manu#3530,"@griff (💜, 💜) for bringing Mafer in as a contributor and making her feel supported ",Token Engineering Commons,Jan-10-2022,🙏｜praise
karmaticacid#1218,Mount Manu#3530,for the excellent onboarding sessions that she guided Mafer through earlier this week ,Token Engineering Commons,Jan-10-2022,🙏｜praise
Tam2140#9361,Mount Manu#3530,"@griff (💜, 💜) for making the TEC such a warm and welcoming community ",Token Engineering Commons,Jan-10-2022,🙏｜praise
"griff (💜, 💜)#8888",Mount Manu#3530,"@griff (💜, 💜) for making the TEC such a warm and welcoming community ",Token Engineering Commons,Jan-10-2022,🙏｜praise
liviade#1387,Mount Manu#3530,"@griff (💜, 💜) for making the TEC such a warm and welcoming community ",Token Engineering Commons,Jan-10-2022,🙏｜praise
chuygarcia.eth#6692,Mount Manu#3530,"@griff (💜, 💜) for making the TEC such a warm and welcoming community ",Token Engineering Commons,Jan-10-2022,🙏｜praise
Zeptimus#3359,Mount Manu#3530,"@griff (💜, 💜) for making the TEC such a warm and welcoming community ",Token Engineering Commons,Jan-10-2022,🙏｜praise
Juankbell#7458,Mount Manu#3530,"@griff (💜, 💜) for making the TEC such a warm and welcoming community ",Token Engineering Commons,Jan-10-2022,🙏｜praise
eduardovegap#0422,Mount Manu#3530,"@griff (💜, 💜) for making the TEC such a warm and welcoming community ",Token Engineering Commons,Jan-10-2022,🙏｜praise
iviangita#3204,Mount Manu#3530,"@griff (💜, 💜) for making the TEC such a warm and welcoming community ",Token Engineering Commons,Jan-10-2022,🙏｜praise
karmaticacid#1218,Mount Manu#3530,"@griff (💜, 💜) for making the TEC such a warm and welcoming community ",Token Engineering Commons,Jan-10-2022,🙏｜praise
Vyvy-vi#5040,Mount Manu#3530,"@griff (💜, 💜) for making the TEC such a warm and welcoming community ",Token Engineering Commons,Jan-10-2022,🙏｜praise
divine_comedian#5493,Mount Manu#3530,"@griff (💜, 💜) for making the TEC such a warm and welcoming community ",Token Engineering Commons,Jan-10-2022,🙏｜praise
natesuits#4789,Mount Manu#3530,"@griff (💜, 💜) for making the TEC such a warm and welcoming community ",Token Engineering Commons,Jan-10-2022,🙏｜praise
solsista#5370,Mount Manu#3530,"@griff (💜, 💜) for making the TEC such a warm and welcoming community ",Token Engineering Commons,Jan-10-2022,🙏｜praise
ygg_anderson#4998,Mount Manu#3530,"@griff (💜, 💜) for making the TEC such a warm and welcoming community ",Token Engineering Commons,Jan-10-2022,🙏｜praise
Tam2140#9361,Mount Manu#3530,for her valuable leadership among the Stewards ,Token Engineering Commons,Jan-10-2022,🙏｜praise
Juankbell#7458,Mount Manu#3530,for always making Gravity available to contributors ,Token Engineering Commons,Jan-10-2022,🙏｜praise
ygg_anderson#4998,Mount Manu#3530,because Chuy relates to when you have to play with your dog during our Community Calls ,Token Engineering Commons,Jan-10-2022,🙏｜praise
acidlazzer#5796,Mount Manu#3530,because their initiative in Twitter makes a huge difference ,Token Engineering Commons,Jan-10-2022,🙏｜praise
Juankbell#7458,Mount Manu#3530,because their initiative in Twitter makes a huge difference ,Token Engineering Commons,Jan-10-2022,🙏｜praise
GideonRo#3175,Mount Manu#3530,for his new article ,Token Engineering Commons,Jan-10-2022,🙏｜praise
sem  🐝#0161,Mount Manu#3530,@sem  🐝 @Vitor Marthendal because we’re almost at the CU and it feels really good: congratulations! ,Token Engineering Commons,Jan-10-2022,🙏｜praise
elessar.eth#7945,Mount Manu#3530,@sem  🐝 @Vitor Marthendal because we’re almost at the CU and it feels really good: congratulations! ,Token Engineering Commons,Jan-10-2022,🙏｜praise
Nuggan#5183,Mount Manu#3530,@sem  🐝 @Vitor Marthendal because we’re almost at the CU and it feels really good: congratulations! ,Token Engineering Commons,Jan-10-2022,🙏｜praise
bradleyc#3333,Mount Manu#3530,@sem  🐝 @Vitor Marthendal because we’re almost at the CU and it feels really good: congratulations! ,Token Engineering Commons,Jan-10-2022,🙏｜praise
Vitor Marthendal#0090,Mount Manu#3530,@sem  🐝 @Vitor Marthendal because we’re almost at the CU and it feels really good: congratulations! ,Token Engineering Commons,Jan-10-2022,🙏｜praise
Tam2140#9361,Mount Manu#3530,"for leading such a tight ship with the Stewards group, making sure that we always have productive calls, and being a great mediator ",Token Engineering Commons,Jan-10-2022,🙏｜praise
acidlazzer#5796,Mount Manu#3530,for making things beautiful throughout our whole community ,Token Engineering Commons,Jan-10-2022,🙏｜praise
sem  🐝#0161,Mount Manu#3530,@sem  🐝 for going to Costa Rica and hanging out in Lauren’s house ,Token Engineering Commons,Jan-10-2022,🙏｜praise
bends#3537,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
Nuggan#5183,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
ALOYSIOUS#3049,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
GideonRo#3175,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
innov8tor3#3988,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
KZ Flyer#0926,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
Kojak#5611,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
anna-marie#8824,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
MS#4235,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
solsista#5370,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
taxil#8577,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
Lin#3884,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
T Wells#9070,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
ZER8🧠#9093,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
delightfulabyss.eth#3679,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
mheuer#9922,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
Disruption Joe | Gitcoin#6464,iviangita#3204,@KZ Flyer @T Wells @Disruption Joe | Gitcoin for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Jan-10-2022,🙏｜praise
divine_comedian#5493,Mount Manu#3530,for being the most reliable person out there ,Token Engineering Commons,Jan-10-2022,🙏｜praise
Tam2140#9361,MS#4235,for embracing the core ethos and purpose of the term steward. Attending our recent call together with TEA really helped me further learn how to best represent our community to other communities and organizations :). ,Token Engineering Commons,Jan-10-2022,🙏｜praise
MS#4235,Mount Manu#3530,for leading us on the next stage of what we’re doing with Communitas: great initiative! ,Token Engineering Commons,Jan-10-2022,🙏｜praise
liviade#1387,Mount Manu#3530,for  her work in the Community Covenant ,Token Engineering Commons,Jan-10-2022,🙏｜praise
"griff (💜, 💜)#8888",Mount Manu#3530,"@griff (💜, 💜) for having the faith in this community to do collaborative economics (which is really hard) ",Token Engineering Commons,Jan-10-2022,🙏｜praise
eduardovegap#0422,Mount Manu#3530,for welcoming Pvblic Vniversal Friend through their last orientation call ,Token Engineering Commons,Jan-10-2022,🙏｜praise
"griff (💜, 💜)#8888",Mount Manu#3530,"@griff (💜, 💜) for their work on the Commons Stack’s year-end review video ",Token Engineering Commons,Jan-10-2022,🙏｜praise
Tam2140#9361,Mount Manu#3530,"@griff (💜, 💜) for their work on the Commons Stack’s year-end review video ",Token Engineering Commons,Jan-10-2022,🙏｜praise
acidlazzer#5796,Mount Manu#3530,for all the designs that you do ,Token Engineering Commons,Jan-10-2022,🙏｜praise
